"id","code","sex","age","jobscope","gvUser","act_no","activity","other","stress","coping","pc_learn","learn_descr","other_descr","begin_date","begin_time","end_date","end_time","Begin","End","Duration","Handover","n_entry","sickness","cat_1","cat_2","cat_2_en","cat_1_en","n_id"
21084,"CRRY6A16PY",0,55,100,"",19,"Prüfungsbezogene Tätigkeiten","",2,6,1,"regelungen zu aufnahmeprüfung wo","Organisation der Aufnahmeprüfung, Erstellen Prüfungsplan etc. ","02.05.2022","16:00","02.05.2022","17:00","02.05.2022 18:48","02.05.2022 18:50",153,"02.05.2022 18:50",20,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
21087,"LB4ZW64LRC",0,48,100,"Teilnahme-Gruppe-3",13,"Fortbildung: non-Formal","",1,7,6,"sinkende leistungsbereitschaft von männern hängt einer wissenschaftlichen studienzufolge mit der erfindung der anti-baby-pille zusammen. männer strengen sich umso mehr an, je schwerer sie an sex zu gelangen glauben.","Sarah E. Hill: Wie uns die Pille verändert.
Offenbar sind auch Männer Verlierer im 21. Jahrhundert ...","02.05.2022","13:30","02.05.2022","15:00","02.05.2022 18:53","02.05.2022 18:57",241,"02.05.2022 18:57",21,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
21091,"KYBU7M19DN",1,59,100,"Teilnahme-Gruppe-3",13,"Fortbildung: non-Formal","",0,0,4,"neue fachliche erkenntnisse","","02.05.2022","17:00","02.05.2022","18:20","02.05.2022 19:13","02.05.2022 19:15",119,"02.05.2022 19:15",18,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
21094,"KYBU7M19DN",1,59,100,"Teilnahme-Gruppe-3",3,"Unterricht: Vor- und Nachbereitung und Leistungsfeststellung","",0,0,4,"neue erkenntnisse im blick auf  die pflichtlektüre","","02.05.2022","18:40","02.05.2022","19:10","02.05.2022 19:16","02.05.2022 19:18",82,"02.05.2022 19:18",20,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
21095,"AQDG3LHGBE",0,52,100,"Teilnahme-Gruppe-3",16,"Mitarbeit in Gremien und dauerhaften Teams","",0,0,7,"erfahrungswissen ist mehr wert als schulwissen","","29.04.2022","13:16","30.04.2022","19:16","02.05.2022 19:16","02.05.2022 19:18",140,"02.05.2022 19:18",9,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
21098,"AQDG3LHGBE",0,52,100,"Teilnahme-Gruppe-3",25,"Gremien- und Teamleitung intern","",0,0,7,"austausch voneinander lernen","Kommunikation ist gut","02.05.2022","12:00","02.05.2022","18:00","02.05.2022 19:18","02.05.2022 19:20",116,"02.05.2022 19:20",10,NA,"positive einstellung zur teamarbeit","kompetenz","competence","positive attitude towards teamwork",1
21178,"LE93VMFZRK",0,33,100,"",21,"Zusatzfunktionen","",0,0,7,"kommunikationserfahrungen; strukturen der schule kennengelernt","","02.05.2022","15:30","02.05.2022","17:45","02.05.2022 22:46","02.05.2022 22:48",99,"02.05.2022 22:53",12,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
21186,"WU35LPC9LF",0,36,56,"Teilnahme-Gruppe-3",3,"Unterricht: Vor- und Nachbereitung und Leistungsfeststellung","",0,0,5,"bisher unbekannte fabel gefunden","","02.05.2022","21:35","02.05.2022","23:10","02.05.2022 23:15","02.05.2022 23:16",55,"02.05.2022 23:16",5,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
21187,"WU35LPC9LF",0,36,56,"Teilnahme-Gruppe-3",29,"Sonstige Tätigkeit: Wiederherstellung von Prüfungsgutachten","Wiederherstellung von Prüfungsgutachten",6,7,3,"mindestens zwei sicherungskopien erstellen","","02.05.2022","23:10","02.05.2022","23:30","02.05.2022 23:52","02.05.2022 23:54",94,"02.05.2022 23:54",6,NA,"bewusstsein der bedeutung von gewissenhaftem, sorgfältigen arbeiten","kompetenz","competence","awareness of the importance of conscientious, careful work",1
30855,"TX1RZ3MYGN",1,45,100,"Teilnahme-Gruppe-2",13,"Fortbildung: non-Formal","",2,2,2,"in der ruhe liegt die kraft","ASV Umstieg für mich immer noch nicht einleuchtend!!!","02.06.2022","09:30","02.06.2022","12:00","02.06.2022 12:08","02.06.2022 12:11",219,"02.06.2022 12:12",11,NA,"bewusstsein der bedeutung von gelassenheit","kompetenz","competence","awareness of the importance of serenity",1
30871,"WYL358N27Z",0,56,100,"Teilnahme-Gruppe-2",1,"Unterricht: Eigenen Unterricht halten","",1,4,1,"dass unterricht mit einem sus auch anstrengenden sein kann","","02.06.2022","11:20","02.06.2022","12:45","02.06.2022 13:03","02.06.2022 13:04",96,"02.06.2022 13:04",17,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
30944,"VV7LD859HP",0,60,72,"Teilnahme-Gruppe-2",3,"Unterricht: Vor- und Nachbereitung und Leistungsfeststellung","",0,0,1,"aktualisierung des wissens","","30.05.2022","15:30","30.05.2022","18:15","02.06.2022 16:14","02.06.2022 16:16",97,"02.06.2022 16:16",6,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
30945,"VV7LD859HP",0,60,72,"Teilnahme-Gruppe-2",3,"Unterricht: Vor- und Nachbereitung und Leistungsfeststellung","",0,0,1,"auffrischen des wissens","","30.05.2022","20:16","30.05.2022","21:30","02.06.2022 16:16","02.06.2022 16:17",77,"02.06.2022 16:17",7,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
30961,"VV7LD859HP",0,60,72,"Teilnahme-Gruppe-2",3,"Unterricht: Vor- und Nachbereitung und Leistungsfeststellung","",0,0,1,"auffrischen des wissens","","31.05.2022","20:27","31.05.2022","21:27","02.06.2022 16:27","02.06.2022 16:28",74,"02.06.2022 16:28",13,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
30980,"CN23A7C1DG",1,48,100,"",4,"Tätigkeiten als Klassenlehrer:in außerhalb der Unterrichtszeit","",3,2,2,"neue infos über autismus und nachteilsausgleich","","02.06.2022","07:20","02.06.2022","07:30","02.06.2022 16:45","02.06.2022 16:50",326,"02.06.2022 16:50",12,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
31064,"FRWEKSY6NE",0,52,100,"",13,"Fortbildung: non-Formal","",3,5,6,"auffrischung schulrecht bawü","","01.06.2022","15:30","01.06.2022","17:30","02.06.2022 19:54","02.06.2022 19:55",83,"02.06.2022 20:02",4,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
31094,"CN23A7C1DG",1,48,100,"",16,"Mitarbeit in Gremien und dauerhaften Teams","",0,0,2,"andere sichtweisen auf bekannte sachverhalte","","02.06.2022","16:00","02.06.2022","16:30","02.06.2022 22:19","02.06.2022 22:21",86,"02.06.2022 22:21",26,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
36437,"G1US8TE8WN",1,34,100,"Teilnahme-Gruppe-1",3,"Unterricht: Vor- und Nachbereitung und Leistungsfeststellung","",1,5,1,"sus tun sich schwer mit wissenschaftlichen arbeiten.","Seminarkurs korrigiert + Plagiatsprüfung","02.07.2022","14:05","02.07.2022","15:05","02.07.2022 15:21","02.07.2022 15:23",96,"02.07.2022 15:17",8,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
41947,"7T62VN7BHK",0,50,100,"Teilnahme-Gruppe-1",8,"Organisation der eigenen Arbeitsumgebung","",0,0,2,"neue ordner erstellent/struktut","","02.08.2022","09:00","02.08.2022","10:00","02.08.2022 14:03","02.08.2022 14:04",95,"02.08.2022 14:04",5,NA,"gewissenhaftes, sorgfältiges arbeiten","kompetenz","competence","conscientious, careful work",1
41974,"HE8UMUSBPK",0,54,100,"",12,"Fortbildung: formal","",1,7,7,"projektmanagement, lernfeld-unterricht, vr","","02.08.2022","08:30","02.08.2022","17:45","02.08.2022 20:21","02.08.2022 20:22",106,"02.08.2022 20:22",7,NA,"festigung von kernkompetenzen","kompetenz","competence","consolidation of core competencies",1
41975,"HE8UMUSBPK",0,54,100,"",21,"Zusatzfunktionen","",0,0,2,"bildungsplaninhalte","","02.08.2022","21:15","02.08.2022","21:44","02.08.2022 21:44","02.08.2022 21:45",53,"02.08.2022 21:45",8,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
46257,"RSVWM1V2VD",1,51,100,"",28,"Interaktion mit Externen","",7,0,7,"konfiguration untis, administration","Unfähigkeit des stellvertretenden Schulleiters","27.09.2022","07:30","27.09.2022","14:00","02.10.2022 07:20","02.10.2022 07:23",159,"02.10.2022 07:23",20,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
46260,"RSVWM1V2VD",1,51,100,"",18,"Mitarbeit in Projekten","",2,6,7,"umsetzung der konfiguration untis, behebung der fehler, wiederinbetriebnahme untis","Unfähigkeit des stellvertretenden Schulleiters","27.09.2022","16:30","27.09.2022","18:30","02.10.2022 07:26","02.10.2022 07:28",145,"02.10.2022 07:28",23,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",2
46260,"RSVWM1V2VD",1,51,100,"",18,"Mitarbeit in Projekten","",2,6,7,"umsetzung der konfiguration untis, behebung der fehler, wiederinbetriebnahme untis","Unfähigkeit des stellvertretenden Schulleiters","27.09.2022","16:30","27.09.2022","18:30","02.10.2022 07:26","02.10.2022 07:28",145,"02.10.2022 07:28",23,NA,"reduzierung von fehlern","performanz","performance","reduction of errors",2
46292,"T2ZKC4BB8Z",1,49,100,"Teilnahme-Gruppe-4",2,"Unterricht: Vertretung halten","",2,1,3,"schüler im sportunterricht bei einer vertretung ohne namen anzusprechen , stört  den ablauf und die disziplin der schüler.","Ich habe keine Namesliste mit Bildern von der Klasse bekommen. Das ist normalerweise bei uns Standard. ","28.09.2022","12:25","28.09.2022","14:00","02.10.2022 09:05","02.10.2022 09:08",227,"02.10.2022 09:08",5,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
46361,"P7UTVGATQP",0,56,74.5,"Teilnahme-Gruppe-4",19,"Prüfungsbezogene Tätigkeiten","",0,0,2,"prüfungsordnung bk","","02.10.2022","17:00","02.10.2022","18:45","02.10.2022 19:57","02.10.2022 19:58",57,"02.10.2022 19:59",3,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
12414,"LB4ZW64LRC",0,48,100,"Teilnahme-Gruppe-3",3,"Unterricht: Vor- und Nachbereitung und Leistungsfeststellung","",6,1,3,"sus widersprechen sich in klassenarbeiten z.t. haarsträubend. sie merken gar nicht, dass sie in einer aufgabe etwas behaupten und in der nächsten genau das gegenteil schreiben.","Immer noch am Korrigieren. Es ist so frustrierend ...","03.04.2022","06:00","03.04.2022","07:30","03.04.2022 07:28","03.04.2022 07:31",152,"03.04.2022 07:31",24,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
12553,"AQDG3LHGBE",0,52,100,"Teilnahme-Gruppe-3",18,"Mitarbeit in Projekten","",0,0,6,"private auf berufliche erfahrung übertragbar","","03.04.2022","13:30","03.04.2022","17:30","03.04.2022 18:03","03.04.2022 18:04",104,"03.04.2022 18:04",11,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
12612,"D4XWEAU6W2",0,58,100,"",16,"Mitarbeit in Gremien und dauerhaften Teams","",4,5,2,"information zum thema mobbing","","03.04.2022","18:00","03.04.2022","19:05","03.04.2022 19:04","03.04.2022 19:06",81,"03.04.2022 20:11",13,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
12592,"VQ3K864LS8",0,33,52,"Teilnahme-Gruppe-3",1,"Unterricht: Eigenen Unterricht halten","",1,1,6,"austausch mit schülern bringt mich immer weiter",".","28.03.2022","08:15","28.03.2022","10:50","03.04.2022 19:49","03.04.2022 19:51",94,"03.04.2022 19:51",7,NA,"positive einstellung zur teamarbeit","kompetenz","competence","positive attitude towards teamwork",1
12596,"VQ3K864LS8",0,33,52,"Teilnahme-Gruppe-3",19,"Prüfungsbezogene Tätigkeiten","",0,0,6,"protokollantin während der kommunikationsprüfung, ertragreich und hilfreich für meine kommunikationsprüfung in einigen wochen","nein","29.03.2022","07:30","29.03.2022","12:35","03.04.2022 19:53","03.04.2022 19:55",111,"03.04.2022 19:55",9,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
12597,"KBDSC4Y4DW",0,60,64,"Teilnahme-Gruppe-3",8,"Organisation der eigenen Arbeitsumgebung","",4,5,1,"ich habe wieder neues im umgang mit dem tablet dazugelernt. hat allerdings zeit gekostet!","Ich empfinde es als Stressig, wenn ich mit der Technik (hier dem Umgang mit dem Tablet) kämpfe. Es gibt viele Dinge, die den jüngeren KuK selbstverständlich erscheinen, die ich aber selbstständig neu erlernen muss.","03.04.2022","12:15","03.04.2022","12:30","03.04.2022 19:53","03.04.2022 19:56",202,"03.04.2022 19:56",20,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
21307,"167179BG2K",1,33,100,"",19,"Prüfungsbezogene Tätigkeiten","",0,0,4,"gestaltung von gutem unterricht","","02.05.2022","21:00","02.05.2022","22:00","03.05.2022 07:16","03.05.2022 07:19",147,"03.05.2022 13:06",9,NA,"festigung von kernkompetenzen","kompetenz","competence","consolidation of core competencies",1
21210,"342YR2QFM1",1,30,100,"Teilnahme-Gruppe-3",3,"Unterricht: Vor- und Nachbereitung und Leistungsfeststellung","",7,3,7,"themenkomplex rassismus ist extrem groß und auch schwierig zu erfassen. seit wochen mühe ich mich ab, einen überblick über das thema zu bekommen - heute ist mir der durchbruch gelungen.","","02.05.2022","22:00","02.05.2022","23:30","03.05.2022 08:35","03.05.2022 08:37",120,"03.05.2022 08:37",13,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
21262,"AQDG3LHGBE",0,52,100,"Teilnahme-Gruppe-3",1,"Unterricht: Eigenen Unterricht halten","",1,4,4,"ideen von sus sind inspierend","","03.05.2022","08:00","03.05.2022","11:30","03.05.2022 11:32","03.05.2022 11:33",79,"03.05.2022 11:33",12,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
21272,"CRRY6A16PY",0,55,100,"",6,"Interaktion mit Kollegen:innen","",2,6,3,"regelungen der wo unterscheiden sich vom bg","Einigung mit Kollege zum einheitlichen Vorgehen beim zukünftigen Abitur Mathematik ","03.05.2022","09:40","03.05.2022","10:10","03.05.2022 11:43","03.05.2022 11:45",114,"03.05.2022 11:45",25,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
21312,"167179BG2K",1,33,100,"",5,"Interaktion mit Lernenden außerhalb der Unterrichtszeit","",2,6,1,"probleme in der klasse bewältigen","","03.05.2022","09:25","03.05.2022","09:45","03.05.2022 13:07","03.05.2022 13:08",68,"03.05.2022 13:08",12,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
21320,"NNYQXQTFDD",0,54,100,"",12,"Fortbildung: formal","",0,0,4,"fortbildung in unternehmenssoftware","","03.05.2022","11:30","03.05.2022","13:00","03.05.2022 13:12","03.05.2022 13:14",89,"03.05.2022 13:14",7,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
21342,"AQDG3LHGBE",0,52,100,"Teilnahme-Gruppe-3",28,"Interaktion mit Externen","",1,2,7,"wie schulpartnerschaften gelingen","","03.05.2022","11:15","03.05.2022","17:15","03.05.2022 14:15","03.05.2022 14:18",149,"03.05.2022 14:18",13,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
21396,"AQDG3LHGBE",0,52,100,"Teilnahme-Gruppe-3",18,"Mitarbeit in Projekten","",1,1,7,"man sollte fragen und auch um hilfe bitten","","03.05.2022","19:30","03.05.2022","20:30","03.05.2022 16:28","03.05.2022 16:29",81,"03.05.2022 16:29",14,NA,"bewusstsein der bedeutung von selbstreflexion","kompetenz","competence","awareness of the importance of self-reflection",1
21466,"15AX1KGKNS",0,35,100,"",1,"Unterricht: Eigenen Unterricht halten","",5,2,6,"neue unterrichtsmethode angewendet, die in der klasse gut angenommen wurde","Unterricht ohne Teamteaching-Partner, fordernde Schüler ","03.05.2022","09:40","03.05.2022","11:10","03.05.2022 17:11","03.05.2022 17:14",156,"03.05.2022 17:33",16,NA,"lernen neuer arbeitsmethoden","kompetenz","competence","learning new working methods",1
21456,"CRRY6A16PY",0,55,100,"",3,"Unterricht: Vor- und Nachbereitung und Leistungsfeststellung","",1,6,1,"schülerarbeit in der üfa muss noch regelmäßiger kontrolliert werden (in ferien?!), sonst zu viel unzufriedene kunden","","03.05.2022","16:10","03.05.2022","17:15","03.05.2022 17:26","03.05.2022 17:28",111,"03.05.2022 17:28",31,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
21568,"ZLEMENXL86",0,32,100,"Teilnahme-Gruppe-3",6,"Interaktion mit Kollegen:innen","",4,6,5,"excel","","03.05.2022","14:50","03.05.2022","17:00","03.05.2022 19:09","03.05.2022 19:11",79,"03.05.2022 19:11",19,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
21623,"LE93VMFZRK",0,33,100,"",5,"Interaktion mit Lernenden außerhalb der Unterrichtszeit","",4,7,5,"sus melden sich, weil sie sorgen haben. ich versuche die sus dann aufzubauen und zu stärken.","","03.05.2022","18:00","03.05.2022","18:15","03.05.2022 21:27","03.05.2022 21:30",131,"03.05.2022 21:34",22,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
31119,"WYL358N27Z",0,56,100,"Teilnahme-Gruppe-2",1,"Unterricht: Eigenen Unterricht halten","",4,5,5,"dass sportunterricht wahnsinnig anstrengend ist","Sus in Bewegung,  Unklarheiten beim Spielen,  alle haben Wünsche und Erwartungen ","02.06.2022","15:00","03.06.2022","16:30","03.06.2022 06:13","03.06.2022 06:16",192,"03.06.2022 06:16",21,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
31215,"PL3ELN6YCM",0,59,100,"Teilnahme-Gruppe-2",27,"Interaktion mit dem Schulträger","",1,4,4,"stellenbewertungsverfahren und -kriterien für schulsekretariate","","03.06.2022","10:05","03.06.2022","12:50","03.06.2022 13:50","03.06.2022 13:53",177,"03.06.2022 13:55",18,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
31244,"2BD8TTLLR1",0,54,94,"",6,"Interaktion mit Kollegen:innen","",2,2,2,"gespräche helfen","","03.06.2022","14:00","03.06.2022","15:00","03.06.2022 15:16","03.06.2022 15:17",84,"03.06.2022 15:18",5,NA,"positive einstellung zur teamarbeit","kompetenz","competence","positive attitude towards teamwork",1
31265,"VV7LD859HP",0,60,72,"Teilnahme-Gruppe-2",3,"Unterricht: Vor- und Nachbereitung und Leistungsfeststellung","",0,0,1,"auffrischen des wissens","","02.06.2022","20:15","02.06.2022","21:10","03.06.2022 16:07","03.06.2022 16:09",95,"03.06.2022 16:09",21,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
31270,"VV7LD859HP",0,60,72,"Teilnahme-Gruppe-2",6,"Interaktion mit Kollegen:innen","",0,0,1,"ob die eigene einschätzung der schüler mit der des kollegen übereinstimmt.","Besprechung des Stands der Schüler in meiner Klasse","03.06.2022","10:00","03.06.2022","10:15","03.06.2022 16:12","03.06.2022 16:14",160,"03.06.2022 16:14",23,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
31328,"G5W8H6B348",0,38,100,"Teilnahme-Gruppe-2",4,"Tätigkeiten als Klassenlehrer:in außerhalb der Unterrichtszeit","",0,0,4,"einblick in technische berufe","Im Zuge von Praktikumsbesuchen eine kleine Werksbesichtigung erhalten","02.06.2022","13:00","02.06.2022","15:15","03.06.2022 17:15","03.06.2022 17:17",100,"03.06.2022 17:17",27,NA,"wissenserweiterung","kompetenz","competence","expansion of knowledge",1
31346,"FRWEKSY6NE",0,52,100,"",1,"Unterricht: Eigenen Unterricht halten","",3,6,1,"wir haben viel gelacht, geht auch fr 8./9. stunde","","03.06.2022","14:15","03.06.2022","15:45","03.06.2022 18:10","03.06.2022 18:11",60,"03.06.2022 18:13",13,NA,"situationsdiagnostik","kompetenz","competence","situational diagnostics",1
